Id,SalePrice
1554,115129.43042722605
1555,196421.00713110407
1556,138197.71474918356
1557,162589.1457699694
1558,87927.88163525624
1559,126952.62077559528
1560,142959.7703986839
1561,199660.2166658368
1562,140543.266290607
1563,109614.34898102231
1564,174621.12211862026
1565,157120.90032120302
1566,235542.5268870737
1567,90686.16176100133
1568,221165.80218398038
1569,154095.9268900374
1570,129487.43140199024
1571,129113.63526859308
1572,156090.8242310496
1573,277566.12074239197
1574,158541.6339262498
1575,183865.50413784347
1576,206007.47502714107
1577,147615.38092136112
1578,142128.6115516219
1579,150241.83983745653
1580,195431.98930551842
1581,148062.00395527997
1582,121966.23925063864
1583,243216.29418390518
1584,234223.24516815512
1585,125885.85293995561
1586,74133.12137117152
1587,104543.01583262735
1588,147210.8940451587
1589,109251.95558017239
1590,134751.17883651308
1591,111640.6923262059
1592,148156.3880089988
1593,118883.49404699846
1594,255200.0090202841
1595,138423.80865816015
1596,194597.59852689484
1597,207400.193398504
1598,169891.84409398254
1599,160578.49714132317
1600,155907.15545779502
1601,89493.99923039124
1602,148345.64099965687
1603,83804.58423863591
1604,249721.0192599865
1605,178269.9339517821
1606,172426.3212103475
1607,176015.4047846645
1608,228706.4361621459
1609,171185.73856533426
1610,159757.00195669648
1611,138774.22974342245
1612,214271.53403700294
1613,156596.94383436997
1614,124869.75162958672
1615,84800.41069672561
1616,80780.1202847251
1617,89464.1242218439
1618,163729.53455446006
1619,154777.78806405218
1620,250041.19117391785
1621,144098.93571287004
1622,192512.90686084927
1623,256793.37648541815
1624,191920.79909256735
1625,127576.55769865424
1626,163335.887409084
1627,178562.9627450531
1628,305482.03345728555
1629,180561.4913499403
1630,291024.6301500042
1631,160294.1006311351
1632,175653.63276934368
1633,173253.49542499002
1634,170272.61650328874
1635,171797.37897789432
1636,150827.71887429542
1637,219898.74839753206
1638,225174.35400332152
1639,250362.95198522485
1640,249225.25696704187
1641,211028.8599117414
1642,178566.4617924457
1643,179111.92128604188
1644,196984.9341000978
1645,167091.50353671884
1646,177948.3408715902
1647,162108.1601870855
1648,145655.46100753275
1649,139743.97590122453
1650,174933.26076486535
1651,146264.55935846214
1652,103342.39734229192
1653,124587.42855751526
1654,167587.2022230762
1655,136656.74042706238
1656,152755.81995582915
1657,198161.67254167132
1658,161576.10615563285
1659,114387.09339784786
1660,199968.7434686372
1661,317563.14887320634
1662,268203.5495330792
1663,256091.8727304715
1664,379604.49672053795
1665,194042.67343837683
1666,241766.42868951763
1667,266964.7996695241
1668,206346.5262909217
1669,243262.6768581229
1670,240407.0020874635
1671,186299.46284007622
1672,380086.1685913847
1673,276548.7706056879
1674,197891.4169540206
1675,176174.60913630432
1676,170698.33929844984
1677,208508.0159541446
1678,320227.53649236314
1679,361962.7618190856
1680,264554.0813557413
1681,207179.40862814337
1682,270604.76082084974
1683,164467.775437892
1684,156834.88234803718
1685,213863.37238667795
1686,139970.90651508202
1687,169775.61539467357
1688,158251.17980868905
1689,171125.32802772147
1690,188300.60019400492
1691,144944.70104216874
1692,259602.34419617636
1693,134951.35683372084
1694,162303.45311495414
1695,173084.72389990985
1696,227600.07126883522
1697,172441.55376297954
1698,346180.4413223892
1699,331558.0107854228
1700,188870.3982582633
1701,259037.51722761165
1702,204053.99653145077
1703,177503.58977160728
1704,202477.75138076564
1705,200499.17372009778
1706,288203.1653769255
1707,168536.93077610148
1708,173742.8687504341
1709,242074.60733656373
1710,210667.7192315629
1711,189111.16367325353
1712,247570.60668581323
1713,273106.0167904902
1714,203747.64893165577
1715,171749.27876413
1716,178140.56292466022
1717,158812.80227626424
1718,151707.28305218468
1719,201589.31226503063
1720,167375.17826967302
1721,145476.50590511278
1722,166689.82420678178
1723,148282.5080801011
1724,149159.25461823132
1725,191755.248629612
1726,190856.3134911699
1727,165328.9506448072
1728,169439.8150771058
1729,159325.33285295696
1730,150373.85033233804
1731,144430.02623764137
1732,137725.2054931551
1733,149077.8736578905
1734,130944.47041783966
1735,129726.80509150156
1736,138815.77842512657
1737,364266.8140409379
1738,166177.2613962617
1739,386290.96766772465
1740,198665.5979610196
1741,199681.0314120554
1742,175085.0150453916
1743,176842.3410240406
1744,271551.65601672576
1745,231100.6350770059
1746,253005.832016673
1747,204518.1470284854
1748,204458.33588431866
1749,154461.56216325288
1750,125072.82016986446
1751,250939.29893671497
1752,116201.00714142334
1753,160674.49624292133
1754,203973.59407349286
1755,167972.88591849196
1756,131189.39822689118
1757,118050.72668242051
1758,211773.52582226307
1759,180967.05468121762
1760,169170.0582405591
1761,145535.99141851492
1762,225496.4235486701
1763,188614.90476675789
1764,125236.48071471865
1765,184817.51985221825
1766,208276.49335625162
1767,235274.29337039133
1768,132665.15165006008
1769,152247.73534275847
1770,178656.42072383277
1771,147662.6416953561
1772,143603.2271197743
1773,145512.05948788344
1774,181118.84203697796
1775,144821.04002331558
1776,153518.32305597494
1777,144226.35364229206
1778,148987.51615118454
1779,173610.88842825615
1780,170973.35592447646
1781,150734.99725553556
1782,152288.55291773588
1783,172045.84365090763
1784,105437.055054522
1785,135095.96099349015
1786,152632.84374498017
1787,190848.9273519809
1788,63283.55654547436
1789,105964.26907929515
1790,101735.15496582638
1791,209062.63448334075
1792,146217.36702026226
1793,159839.52642617302
1794,149820.76917261927
1795,144374.93313178475
1796,133679.99365122957
1797,175618.54009054895
1798,151684.89687824043
1799,134740.16471902758
1800,115987.12570193746
1801,152493.3587294107
1802,115947.14155915614
1803,148825.7186386542
1804,192937.3901296921
1805,132757.3683391755
1806,113888.57487044671
1807,136647.89173503217
1808,131777.25942741407
1809,143336.577171387
1810,200499.65605237192
1811,189344.22882745435
1812,135211.33754021928
1813,117755.56840560773
1814,102658.41975780754
1815,78989.20305793615
1816,119557.56615015761
1817,166863.87378567536
1818,146852.4914923906
1819,117926.92499634573
1820,115335.16509649223
1821,137705.9152859014
1822,135635.55773760143
1823,94843.45615799136
1824,127691.45412227362
1825,152363.89111551773
1826,103262.34642906595
1827,107332.02853776742
1828,160059.8922769687
1829,125467.64624466634
1830,169197.34374847534
1831,149398.2972968866
1832,116683.11546796591
1833,153365.33027174353
1834,113361.69638660531
1835,173838.82512037858
1836,125520.97908323565
1837,113050.12834794022
1838,146826.33322477544
1839,149179.10700175908
1840,145315.30583869113
1841,139571.4990554
1842,129952.97447064775
1843,159773.15381409065
1844,114973.3459653063
1845,184651.07449471336
1846,166079.43331607158
1847,182918.76716378322
1848,81240.27204434558
1849,157387.410444467
1850,171555.776997734
1851,147930.60869859194
1852,140870.57007845666
1853,122846.83265419636
1854,144687.7959864439
1855,121151.12606651403
1856,174508.57472782722
1857,153939.31418787185
1858,155865.00815618967
1859,118607.16996344071
1860,175978.55834835267
1861,190648.64102455575
1862,275367.271702156
1863,190598.65590931158
1864,259379.9273798841
1865,201863.91739559668
1866,197064.0799156638
1867,169555.18327079533
1868,216013.80958357736
1869,210712.94106053808
1870,282145.2307507138
1871,160551.26556136654
1872,154704.12622309985
1873,240347.83484440352
1874,134638.91521711825
1875,209753.17105284153
1876,207565.45167562785
1877,171824.9526681509
1878,182909.35091692168
1879,132706.99856176175
1880,134861.0550288085
1881,212242.3341942951
1882,237645.3158114493
1883,163915.41519538473
1884,218722.96567398863
1885,184642.1982605787
1886,213257.8036856155
1887,202064.01435834018
1888,187184.20009755853
1889,173567.1390444026
1890,149657.8111770112
1891,124902.8207093987
1892,113943.18618738862
1893,136364.65752042664
1894,154526.45978941748
1895,154087.90482836057
1896,151101.73836734105
1897,115583.26665372094
1898,120657.84225878985
1899,138829.41786150512
1900,122229.26383085159
1901,210161.3024492065
1902,155936.2044534256
1903,193239.17159699707
1904,173287.37061794745
1905,219120.00103813558
1906,159846.5998310536
1907,257429.98267114852
1908,131945.77401659376
1909,130123.71132997856
1910,125271.761113892
1911,211927.04243588637
1912,288040.1572441873
1913,195302.43155037385
1914,103314.88151500981
1915,182888.80931274893
1916,102123.57591056278
1917,177774.05741994688
1918,135788.63535610604
1919,156643.0290375818
1920,162848.22401890918
1921,332417.20843223255
1922,268144.0463646719
1923,179323.95971656003
1924,178311.60815556327
1925,174105.31271864378
1926,332714.7253064942
1927,139594.04627062337
1928,161236.9166432094
1929,135614.8140328965
1930,153062.011101862
1931,163154.1588545943
1932,143725.08764552537
1933,189056.7943835072
1934,207811.5511326239
1935,189822.24345873596
1936,178639.13345115026
1937,198522.5209065724
1938,204889.13615430988
1939,241086.22385159472
1940,146345.34453178846
1941,206200.16671717746
1942,224974.32315615096
1943,195571.15737308594
1944,259818.59352410183
1945,272856.97678122995
1946,188249.1775667555
1947,174510.68969315352
1948,202713.53632182727
1949,174662.72031192726
1950,171460.76729351227
1951,244202.04282128546
1952,183868.4084486281
1953,176972.60893862628
1954,170115.12768741473
1955,132033.51717368493
1956,227744.3275740342
1957,180365.63763311013
1958,251203.53296467484
1959,168404.08962979482
1960,121054.99810445834
1961,121274.61667929363
1962,123990.45225363407
1963,103978.5917347273
1964,120410.62033648526
1965,149558.85231750784
1966,127444.91384480127
1967,268012.209984734
1968,409268.71079883724
1969,306605.07934823976
1970,314123.5510724657
1971,285661.84814904537
1972,336862.7215530994
1973,179979.68990350526
1974,228059.1606129755
1975,306648.06852511916
1976,312800.1244989433
1977,279687.5503816842
1978,372597.7130885678
1979,236127.7528314916
1980,191702.16312905587
1981,209548.33241981282
1982,165415.96983534403
1983,159182.68547143816
1984,210417.57440072682
1985,229182.33801283783
1986,222230.9861849367
1987,147028.22408223536
1988,211564.5584907181
1989,167948.48323758692
1990,202492.91760593868
1991,211515.7402198717
1992,168516.43542863015
1993,145626.4164252006
1994,199018.2712856011
1995,198994.1978226438
1996,198915.51522973346
1997,234041.89647190605
1998,267115.7839960612
1999,203520.9635433263
2000,314064.582993051
2001,319613.50668754266
2002,233852.2117276969
2003,260068.316302033
2004,218138.10445046163
2005,192968.54888719897
2006,210048.77575816738
2007,197958.199420405
2008,180225.1966785352
2009,163030.39026172078
2010,187622.31947475555
2011,129717.36020928236
2012,144393.83043135275
2013,199470.4446420911
2014,167451.39643533682
2015,202189.74449271933
2016,163181.8891676816
2017,165622.28072744416
2018,126745.69207733145
2019,135720.43316389094
2020,143337.4681396904
2021,117730.67278878596
2022,181235.50196370538
2023,150663.50781238568
2024,230692.9166647893
2025,303471.8386758862
2026,158677.3438098097
2027,172306.6621779883
2028,163431.52647331342
2029,182387.89507861822
2030,206266.1021831212
2031,158974.7434714012
2032,176384.84084435634
2033,207875.1404045428
2034,152081.82890168385
2035,189766.40964662985
2036,149957.71349603691
2037,157494.37732490915
2038,190429.57349914772
2039,183921.2735384661
2040,297136.6387432043
2041,212153.8210136083
2042,227106.49335616617
2043,173954.06485514782
2044,222066.11156670089
2045,186534.85453350804
2046,227796.3948745442
2047,149991.29725596454
2048,129405.78441853504
2049,190304.88277270194
2050,162880.1917378705
2051,142746.97650326003
2052,190251.1157303882
2053,144873.64440045468
2054,124522.30283779954
2055,164201.1345630771
2056,167712.60718689437
2057,131062.26870545516
2058,256037.11114347217
2059,153096.4282212291
2060,165436.36885713486
2061,223143.28407927198
2062,143504.30491280925
2063,138548.7599610809
2064,162536.31677933712
2065,151726.53184545616
2066,181118.14556771127
2067,178194.69970780268
2068,203831.06806322065
2069,105309.42690247178
2070,102707.37511944235
2071,156270.204542444
2072,143554.76198923297
2073,170678.0376531126
2074,169716.0215649903
2075,141208.59634817403
2076,127394.68630000007
2077,177508.5306707871
2078,131523.6620103178
2079,177083.53001248025
2080,142998.06694889502
2081,122960.1986801801
2082,147167.63148894906
2083,144712.59970844956
2084,136991.51846306265
2085,130757.29020286613
2086,90631.59667703391
2087,124078.95853932027
2088,114621.89283717624
2089,97088.25228468548
2090,131371.50273391238
2091,135880.95271696872
2092,173095.9681525502
2093,138723.2355761183
2094,95657.1375504315
2095,140776.45860879758
2096,80704.70296255103
2097,83599.90511884767
2098,147654.26362945425
2099,70625.08466911454
2100,179661.6480110701
2101,193310.20148643054
2102,145398.80876174464
2103,139927.20587379468
2104,142636.77992683635
2105,179662.44297125886
2106,101539.45912062116
2107,173453.84053293144
2108,124719.22670007177
2109,116382.10591062634
2110,125600.73306418114
2111,165668.14393130504
2112,139346.45947912693
2113,134752.05844522815
2114,103426.95249921358
2115,169649.42913642916
2116,109134.12376362957
2117,162396.85606276256
2118,116342.96386829836
2119,106781.81997612781
2120,112584.1472740666
2121,96747.14472790403
2122,141217.45717405947
2123,81964.60134018977
2124,143116.03824238514
2125,243030.8887719236
2126,192463.76251223803
2127,149549.36845712163
2128,159658.34255965927
2129,111819.33035567532
2130,145575.5194759813
2131,210066.6400675389
2132,123581.38733693228
2133,132581.47619163003
2134,131204.3385245724
2135,111798.79393075204
2136,101332.02919539563
2137,99242.13292868382
2138,135908.71945970308
2139,170050.89886057476
2140,129205.70834799553
2141,135639.6386148329
2142,133371.87878959958
2143,155565.97914534432
2144,179679.24968602692
2145,140396.8490056436
2146,170113.48100129128
2147,203323.2682723807
2148,184172.01378340303
2149,207737.12230968868
2150,216558.3891191007
2151,139285.1324880443
2152,257596.0182978743
2153,209159.07840573337
2154,99270.75415723753
2155,118264.07319716735
2156,253067.4599832
2157,169857.97031662165
2158,206605.97346029026
2159,189519.5240327793
2160,174184.9869148199
2161,264636.4533078639
2162,270521.0308128407
2163,327308.043494816
2164,199413.3292376557
2165,198077.10850401054
2166,120344.56898879907
2167,198065.85911333957
2168,213657.18550572157
2169,195850.59398806258
2170,181888.2818597138
2171,146655.0745618048
2172,122078.87892968892
2173,187847.9036649688
2174,189528.30267273195
2175,273401.9407622328
2176,240339.66746415335
2177,193345.92436833988
2178,185410.91492276732
2179,148814.5871953806
2180,226239.01693403686
2181,188236.74811479542
2182,225496.43423601112
2183,153838.92000610745
2184,124307.34779475084
2185,188090.38806239085
2186,141166.66945161854
2187,169934.69473291078
2188,167171.34378494704
2189,221350.35243102576
2190,86324.26667405826
2191,135675.85639238104
2192,146828.97546487962
2193,128405.10358627603
2194,102665.33487422206
2195,122355.83641514012
2196,109661.42049292728
2197,104328.95991386069
2198,157830.63314120367
2199,167251.4810130635
2200,157274.94700531955
2201,128201.75094748898
2202,168907.45815816484
2203,162951.72445055263
2204,186796.6108467294
2205,155352.20026537075
2206,164738.38945776317
2207,233114.84829251491
2208,249167.7248564123
2209,278816.07164743356
2210,106270.66668545539
2211,102228.5921830135
2212,127467.17887652108
2213,117832.23644518224
2214,174957.86461360866
2215,112761.26752856524
2216,175247.08166818586
2217,134307.97136085163
2218,85264.06120500065
2219,72015.76379322674
2220,116501.32464121586
2221,177478.93411667444
2222,167528.33271702207
2223,279344.23565925565
2224,239841.10618932158
2225,202540.60507030465
2226,259091.41952246716
2227,179072.63657288527
2228,199909.18468007504
2229,217332.0464052547
2230,188129.185961699
2231,191553.455254089
2232,145732.26926736746
2233,162280.4869568673
2234,167407.53340485084
2235,248557.9867097565
2236,210652.2264794832
2237,340603.87443057843
2238,158025.55563255106
2239,100634.08150628013
2240,160660.13664041078
2241,168092.15280048817
2242,149532.18304779445
2243,138226.29904036928
2244,114451.71641502067
2245,109156.97317030915
2246,141097.66696324132
2247,87379.11531008656
2248,138229.70937641984
2249,115888.75395668694
2250,130270.43174047524
2251,196923.478961541
2252,182247.91368189114
2253,167043.00049403965
2254,184637.41237681132
2255,195817.06722387383
2256,170801.6465260667
2257,191190.00273111276
2258,144981.36401032843
2259,212729.9889823711
2260,169316.6327627529
2261,169942.57805994008
2262,155619.51244112127
2263,321700.57449850533
2264,417258.578839618
2265,156792.26644589394
2266,240914.57683741217
2267,260241.65852872367
2268,268704.92364410614
2269,142795.249990955
2270,159874.56530091897
2271,205540.36172526403
2272,232545.06657127236
2273,150374.84468777472
2274,160517.90026763774
2275,152293.94873086744
2276,174035.83239531654
2277,181737.6660113973
2278,170795.99389403485
2279,127745.6863433047
2280,145022.57686164932
2281,187509.33476677095
2282,160206.11055446204
2283,130957.36658236956
2284,111620.58301056549
2285,143987.42645354974
2286,177368.50165931485
2287,256722.07899723336
2288,255717.66710200513
2289,289872.7859417786
2290,387065.61982153886
2291,240633.33350701426
2292,324343.79078568605
2293,406062.28402078734
2294,278730.50819151703
2295,316565.6807407261
2296,235897.58197216594
2297,200731.9588422368
2298,216230.87197271886
2299,329179.6097231201
2300,256168.7528784969
2301,190447.58799856008
2302,199652.40225231132
2303,170065.81259330787
2304,175405.51044479472
2305,160692.6538526353
2306,175466.93131516656
2307,190167.01081801316
2308,165739.84365281797
2309,171717.88036421465
2310,178970.24028835713
2311,197613.73105971492
2312,188158.66419291374
2313,164279.1327672011
2314,156505.97466345842
2315,167018.3349319131
2316,161860.24192983808
2317,175612.1203324691
2318,170441.85085537858
2319,161707.17657258472
2320,157206.5072141712
2321,212533.4471350406
2322,142750.06101725646
2323,152426.87433342772
2324,138601.4983058066
2325,220643.31719165482
2326,141447.42174145585
2327,213417.8379341204
2328,180560.96966515438
2329,162847.82025486918
2330,191827.59897778893
2331,288427.5121158576
2332,318689.6075594833
2333,310204.91943724896
2334,258596.93726425138
2335,194024.02899373928
2336,344632.9034992841
2337,152876.01379494317
2338,302409.92733618384
2339,186759.7501723488
2340,324723.28910590446
2341,186984.60097689187
2342,215781.00600090795
2343,182048.15099187862
2344,201575.57283548795
2345,173690.1733633057
2346,218459.6450987808
2347,160329.94479459245
2348,177794.76638930003
2349,191944.1259736623
2350,200790.32129494875
2351,173838.78344266207
2352,178969.58781187836
2353,224527.59602208345
2354,120391.06676336224
2355,108582.51237480465
2356,140194.85606118463
2357,158501.73388607334
2358,167499.34924627273
2359,186658.92273303095
2360,122657.42901099242
2361,141264.04491666966
2362,227682.8376778104
2363,157153.7265672304
2364,159909.08821253257
2365,166014.34567895622
2366,142527.22035666727
2367,212852.11040116154
2368,193999.02508006716
2369,177448.39034453357
2370,170345.88055732028
2371,148319.10883719436
2372,172344.08552338957
2373,188044.73990139732
2374,206230.1425176305
2375,218303.77253721457
2376,221301.26244674917
2377,262815.5992336059
2378,142813.9765754974
2379,275729.03442175675
2380,156658.5924288967
2381,197171.4948772858
2382,165494.05037140544
2383,212210.24903567642
2384,233548.8312720848
2385,151666.00218376642
2386,153833.0568652844
2387,166410.57305994394
2388,121244.23784328772
2389,157712.11542561912
2390,151532.5520437918
2391,169753.13519551573
2392,115212.32844750672
2393,202163.4365312587
2394,159107.4774686939
2395,220633.755214512
2396,139080.49073924898
2397,251415.12492072466
2398,157401.1290479678
2399,118924.47626075869
2400,74105.8021854602
2401,112606.20486605461
2402,158395.44629645065
2403,164448.47562344838
2404,138282.9736670228
2405,167134.11025944335
2406,125855.41059075113
2407,132337.1982129465
2408,174260.6806613096
2409,152508.92261909047
2410,174264.8149611968
2411,131084.1599396102
2412,153927.00031375323
2413,150185.33744790312
2414,133809.51691003286
2415,167925.23901513024
2416,130362.88770484306
2417,134125.96708173116
2418,117771.69942706557
2419,173648.54837522353
2420,147508.3873374297
2421,154037.0807832055
2422,135515.57017661983
2423,157688.46050999174
2424,208263.23720527088
2425,358814.57219573495
2426,160439.27561663065
2427,151166.42692853953
2428,153224.38995404236
2429,105467.12060757987
2430,122745.78576383284
2431,122012.40633940381
2432,156330.2938574896
2433,155130.08509015955
2434,170228.77603492205
2435,158499.12974815452
2436,141050.95598530257
2437,113353.93654799504
2438,147285.66346900104
2439,114239.43528651036
2440,117938.64526391709
2441,131425.36668663417
2442,121562.51497943561
2443,134851.11053320815
2444,150855.79065899935
2445,88673.50533272415
2446,144781.2856889282
2447,156900.70447998928
2448,195313.38651072956
2449,124013.99708398558
2450,171478.64043463796
2451,149572.6089546041
2452,245375.65662104782
2453,116822.46125736879
2454,133763.28066572145
2455,172851.91023608242
2456,132750.18251750976
2457,115891.2948736312
2458,112045.50049539612
2459,107632.12607053418
2460,160073.22127459294
2461,108826.71031755357
2462,137490.35281080325
2463,148715.51375695918
2464,147984.9042720302
2465,168982.5704920951
2466,152120.39393332956
2467,126710.14166437203
2468,86007.30737298542
2469,145953.65534551462
2470,176166.5335833906
2471,167864.18799033065
2472,153439.79696074675
2473,129184.26375925145
2474,120802.09655772877
2475,189618.9373335722
2476,145103.0350126168
2477,157497.00954705535
2478,186875.87808391906
2479,147391.90965211618
2480,163392.34547288503
2481,143230.3439621637
2482,150576.09422730777
2483,118567.74778620293
2484,153773.05394743304
2485,140710.6418596739
2486,145671.2113583567
2487,211164.01827290226
2488,155392.2934567535
2489,142095.00331011444
2490,141020.43384678327
2491,90962.82535449183
2492,178690.77021192113
2493,171653.90147723936
2494,196938.83168873488
2495,97556.26101722974
2496,204601.8466741921
2497,205284.57313776284
2498,137282.07360903983
2499,95903.48863061139
2500,129492.09204183705
2501,138058.07953418326
2502,151720.26550880534
2503,144269.81857947682
2504,207177.06088358158
2505,219493.37932210663
2506,178139.81666324334
2507,328189.7019219697
2508,198028.52727874534
2509,165544.46149791585
2510,173053.9724936363
2511,184745.5402358077
2512,206333.10263127805
2513,176903.99693086537
2514,185791.82985382527
2515,174484.51029926428
2516,157332.18394220338
2517,149320.16056762415
2518,157745.0774029695
2519,252638.14074164696
2520,176180.93848954007
2521,200999.68671997206
2522,174026.13653315103
2523,128214.81182092907
2524,137338.01978855603
2525,135381.78605948866
2526,184599.4792717634
2527,141535.13224214985
2528,133251.75411060263
2529,137334.56415654454
2530,124610.72014216479
2531,178125.11727004734
2532,179283.50715473288
2533,162247.55059748146
2534,169637.64079538785
2535,307543.11883284425
2536,196326.03518771887
2537,179459.57073417725
2538,158989.12254577345
2539,186234.46233310664
2540,162600.36395324464
2541,176581.2151864403
2542,163077.4689208558
2543,141249.69011618782
2544,132647.9911792067
2545,139276.08678196618
2546,161330.78365955525
2547,128918.42855744949
2548,218868.92934921617
2549,171444.52762438502
2550,412906.7449225329
2551,114840.85564462907
2552,138326.09274162847
2553,94603.91064122294
2554,114016.50476065018
2555,105945.06544396383
2556,136601.7451524581
2557,122740.97595640534
2558,264157.7024234653
2559,140912.30221165786
2560,129898.21310697272
2561,101552.18559048152
2562,118326.1209959446
2563,138197.3184199043
2564,177668.3456198597
2565,139151.26698455666
2566,205019.73217249478
2567,169656.47759999326
2568,244200.1433163638
2569,194245.50961425417
2570,157560.2857974411
2571,189434.32471462718
2572,133422.44348299445
2573,192791.5529524727
2574,249789.0965373269
2575,127783.29223962457
2576,188601.72032662266
2577,199170.74150227802
2578,95036.68581021714
2579,92007.5264332858
2580,116098.72760155349
2581,118320.84501475257
2582,130415.05093530456
2583,172611.32320506
2584,143411.78778890934
2585,193013.28871052794
2586,172477.21091642382
2587,204867.40310042893
2588,147931.43962470375
2589,160844.3659118746
2590,185694.30698512678
2591,231956.53266494715
2592,175430.1544091934
2593,156253.21849312005
2594,180823.27801284363
2595,160226.9570545257
2596,255342.85739147582
2597,158285.0956087047
2598,221067.82318003403
2599,232528.87320343795
2600,209585.27536441124
2601,130049.34651264062
2602,104521.65462658323
2603,150081.69155536982
2604,90496.74563412585
2605,85850.75867956322
2606,145248.05569710338
2607,204016.86669245534
2608,178834.9298579176
2609,160210.05109505964
2610,111302.98627652366
2611,167784.9261556375
2612,150237.87619435586
2613,139271.1014282482
2614,137947.25300257446
2615,172078.44478982195
2616,154888.29987829083
2617,223470.28531115982
2618,217143.15804030705
2619,231137.6617819182
2620,181590.60477335015
2621,179758.20492292996
2622,188919.6130148321
2623,195575.6252812935
2624,231429.9019915752
2625,282174.56807295745
2626,170312.4297436412
2627,171899.83161312088
2628,310001.4950913966
2629,340680.84553991904
2630,320166.97117063514
2631,312682.4024651508
2632,294745.72222205496
2633,252597.6969587905
2634,309584.8204218923
2635,145938.5258816452
2636,209696.56523988736
2637,147450.24001788042
2638,205218.33379322637
2639,174337.257688328
2640,139480.9492603153
2641,123787.53150014729
2642,244307.9446452279
2643,169190.03302422393
2644,131630.8728268228
2645,108391.48699710943
2646,97360.3617659676
2647,100764.79662367971
2648,159988.75462957393
2649,162388.89419304606
2650,126929.07697059077
2651,149826.26879398653
2652,365296.4986574662
2653,197258.9312267459
2654,232363.67404612238
2655,281259.0356204755
2656,251146.74316315126
2657,284986.61411647464
2658,209202.58752751126
2659,285710.0322219887
2660,231210.19504931773
2661,233441.42487859662
2662,271533.1430797715
2663,202973.00445345664
2664,217003.64165062743
2665,216685.6971200056
2666,236689.95655453694
2667,151710.99630365943
2668,183279.87674012655
2669,151119.73652217406
2670,301877.0433485053
2671,180536.36168753
2672,174848.1900929103
2673,155976.9036984424
2674,169917.03970382697
2675,132911.54015672902
2676,160334.34347379446
2677,168502.06596247916
2678,279524.21141231107
2679,190234.29648725677
2680,194692.14855806026
2681,270756.8379550064
2682,252642.9251980763
2683,356317.90920838795
2684,228712.67639829576
2685,355493.9496716914
2686,200903.12596094172
2687,282681.84769776853
2688,181085.94196233124
2689,238030.0920813624
2690,307125.0923963358
2691,197176.8440373751
2692,118679.45655926653
2693,147472.61280686187
2694,117051.59566183695
2695,156881.20422368307
2696,167423.83517420065
2697,208003.36995644978
2698,190057.96067411787
2699,185667.4970323732
2700,199284.95374590546
2701,167975.13562550407
2702,149031.81576622836
2703,177744.68751603743
2704,196802.60140678534
2705,126770.46129720968
2706,122150.44753470902
2707,147748.0602311767
2708,138868.82092176165
2709,104138.90542967257
2710,123772.24984375812
2711,306034.30049151613
2712,362813.6173225988
2713,139948.55204856792
2714,157548.04331854198
2715,170696.70573483914
2716,121480.24842028104
2717,194788.64248360813
2718,165214.37483653834
2719,184864.0125814963
2720,168108.41593228478
2721,145032.6009156267
2722,166115.9878408762
2723,134339.4304292593
2724,127267.69816833576
2725,157713.06028940677
2726,166037.5168090615
2727,151144.81852591666
2728,226390.02358649916
2729,163193.60269099832
2730,139867.01080191397
2731,138178.69261543278
2732,122433.63171462066
2733,149114.89473302846
2734,180255.967724773
